year,round,driver_id,constructor_id,circuit_id,finish_position,grid_position,points,elo_before,rolling_avg_pts_3,rolling_avg_pts_5,rolling_avg_pts_10,rolling_dnf_rate_5,rolling_mech_dnf_rate,rolling_crash_rate,rolling_podium_rate_5,rolling_win_rate_5,rolling_avg_finish_5,finish_std_dev_10,positions_gained_avg,season_wins,season_podiums,season_points_total,races_completed,quali_position,rolling_avg_quali_pos_5,rolling_avg_quali_delta_5,teammate_quali_delta,championship_pos,championship_pts,gap_to_leader,gap_to_p2,races_remaining,points_available,can_win_title,wins_this_season,championship_trend,prior_season_champ_pos,prior_season_champ_pts,prior_season_win_rate,prior_season_dnf_rate,prior_season_avg_finish,prior_season_podium_rate,prior_season_final_5_pts,is_new_to_team,circuit_affinity_score,circuit_win_rate,circuit_podium_rate,circuit_avg_finish,circuit_visits,best_finish_at_circuit,last_finish_at_circuit,street_circuit_avg_finish,permanent_circuit_avg_finish,street_vs_perm_delta,night_race_avg_finish,high_df_circuit_avg_finish,low_df_circuit_avg_finish,high_altitude_avg_finish,clockwise_avg_finish,anti_clockwise_avg_finish,long_circuit_avg_finish,circuit_length_km,circuit_corners,circuit_drs_zones,circuit_altitude_m,circuit_type,is_street_circuit,is_night_race,is_clockwise,high_speed_ratio,circuit_abrasion,sc_frequency,avg_overtakes,air_temp_avg_c,air_temp_max_c,track_temp_avg_c,track_temp_max_c,humidity_avg_pct,humidity_max_pct,rainfall_total_mm,rain_flag,cloudcover_avg_pct,windspeed_avg_kmh,windspeed_max_kmh,winddirection_avg,pressure_avg_hpa,uv_index_max,high_temp_flag,cold_track_flag,strong_wind_flag,low_grip_flag,wet_win_rate_career,wet_podium_rate_career,wet_avg_finish,dry_avg_finish,wet_vs_dry_delta,wet_positions_gained_avg,wet_crash_rate,wet_races_count,team_wet_avg_finish,team_dry_avg_finish,team_wet_vs_dry_delta,constructor_dnf_rate,constructor_avg_finish,constructor_champ_pts,constructor_champ_rank,pit_avg_time_s,pit_std_time_s,track_dominance_score,circuit_weighted_wins,circuit_weighted_podiums,circuit_win_pct,circuit_podium_pct,circuit_visits_count,circuit_best_finish,circuit_avg_finish_weighted,podium_streak_at_circuit,quali_dominance_at_circuit,pole_rate_at_circuit,front_row_rate_at_circuit,top3_quali_rate_at_circuit,wet_circuit_dominance,is_home_race,home_race_boost,fastest_lap_holder,championship_pressure,is_championship_leader,points_gap_to_lead,teammate_gap_avg,teammate_gap_trend,teammate_beats_pct,is_back_to_back_race,b2b_avg_finish,b2b_performance_delta,is_post_summer_break,post_summer_avg_finish,summer_break_effect,season_opener_bonus,h2h_circuit_score,h2h_top_rival_win_pct,h2h_circuit_battles,tyre_deg_rate,tyre_mgmt_score,avg_stint_length,long_run_pace,overtaking_score,defending_score,avg_positions_gained,drs_efficiency_score,sc_restart_gain_avg,late_race_gain_score,s1_score,s2_score,s3_score,best_sector,s1_vs_field,s2_vs_field,s3_vs_field,is_rookie,is_f2_champion,team_switch,seasons_in_team,career_wins,career_podiums,career_races,preseason_champ_prob,regulation_change_mag,new_pu_generation,is_mercedes_pu,is_ferrari_pu,is_honda_pu,launch_earliness_score,prior_season_final5_pts,prior_season_final5_avg,fastest_test_lap_s,test_gap_to_fastest_s,test_total_laps,test_long_run_pace_s,test_short_run_pace_s,test_laps_vs_field_pct,test_reliability_score,test_data_available,sentiment_score_7d,positive_mentions,negative_mentions,article_count,injury_flag,upgrade_flag,grid_penalty_flag,tension_flag,contract_flag,fia_flag,sprint_finish_pos,sprint_pts,sprint_dnf,sprint_gap_to_leader_s,sprint_positions_gained,circuit_type_enc,constructor_enc,driver_enc
2019,10,russell,williams,silverstone,14,19.0,0.0,1151.2476074946965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.3333333333333333,-1.8,0,0,0.0,9,19.0,19.0,2.0,1.0,19,0.0,223.0,-184.0,14,364,1,0,0.0,15,0.0,0.0,0.1,10.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0,20,10,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.891,18,2,126,permanent,0,0,1,0.8,3,0.35,30.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,10.0,16.33,-6.33,0.0,0.1,0,14.75,12.24,2.51,0.1707,13.24,0.0,10,24.721,4.193,0.0,0.0,0.0,0.0,0.0,0,20,10.0,0,0.0,0.0,0.0,0.0,0.0,1,0.08,0,0.505,0,197.0,1.4,-1.0,0.8,1,9.52,-1.39,0,11.57,-1.57,-0.22,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0.3,8.0,2.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,43
2019,10,kubica,williams,silverstone,15,20.0,0.0,1059.8923833793438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,1.1653431646335017,-0.2,0,0,0.0,9,20.0,20.0,1.6,-1.0,20,0.0,223.0,-184.0,14,364,1,0,0.0,15,0.0,0.0,0.1,10.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0,20,10,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.891,18,2,126,permanent,0,0,1,0.8,3,0.35,30.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,10.0,17.56,-7.56,0.0,0.1,0,14.75,12.24,2.51,0.1707,13.24,0.0,10,24.721,4.193,0.0,0.0,0.0,0.0,0.0,0,20,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.505,0,197.0,-1.4,1.0,0.2,1,16.86,-0.86,0,16.0,3.0,0.12,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,24
2019,10,vettel,ferrari,silverstone,16,6.0,0.0,2062.240761419066,13.666666666666666,14.2,14.1,0.0,0.0,0.0,0.4,0.0,3.4,1.1135528725660044,1.4,0,4,123.0,9,6.0,5.0,1.6,-3.0,4,123.0,100.0,-61.0,14,364,1,0,-1.0,2,320.0,0.23809523809523808,0.047619047619047616,3.857142857142857,0.5714285714285714,64.0,0,0.0497,0.3333,0.3333,4.86,3,1,1,3.67,5.57,1.91,6.33,4.44,4.5,5.44,5.39,4.44,4.72,5.891,18,2,126,permanent,0,0,1,0.8,3,0.35,30.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.5,0.5,2.5,4.99,-2.49,0.5,0.0,2,6.25,5.93,0.32,0.1341,5.2,228.0,2,24.803,4.033,0.4611,0.779,0.779,0.333,0.333,3,1,5.67,1,0.6562,0.0,0.333,0.667,0.0,0,0.0,0,0.19,0,74.0,3.2,-7.67,0.6,1,8.07,-0.5,0,7.0,-1.57,0.15,0.4348,0.639,36,0.0,0.0,0.0,0.0,0.261,0.133,-1.08,1.0,-0.32,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,10,32,21,0.001,0,0,0,0,0,0.5,64.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,50
2019,10,perez,racing_point,silverstone,17,15.0,0.0,1505.342918861004,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,12.4,2.570992026436488,2.2,0,0,13.0,9,15.0,15.6,3.2,3.0,13,13.0,210.0,-171.0,14,364,1,0,-3.0,8,62.0,0.0,0.09523809523809523,10.571428571428571,0.047619047619047616,15.0,1,0.0467,0.0,0.0,8.72,3,6,10,9.2,9.13,-0.07,10.11,10.0,8.17,9.89,9.55,8.17,7.89,5.891,18,2,126,permanent,0,0,1,0.8,3,0.35,30.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,10.0,9.36,0.64,3.5,0.0,2,10.0,10.0,0.0,0.1,10.0,19.0,7,25.124,4.173,0.0508,0.0,0.0,0.0,0.0,3,6,8.33,0,0.0625,0.0,0.0,0.0,0.0,0,0.0,0,0.472,0,184.0,1.8,-1.33,0.8,1,8.33,0.58,0,6.11,5.11,-0.33,0.3059,0.5,36,0.0,0.0,0.0,0.0,0.387,0.083,0.81,1.0,0.24,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,3,21,0.001,0,0,0,0,0,0.5,15.0,10.2,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,36
2019,10,giovinazzi,alfa,silverstone,18,11.0,0.0,1424.6445768349092,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,0.0,0.0,14.8,2.939387691339814,-1.8,0,0,1.0,9,11.0,12.8,-2.0,1.0,18,1.0,222.0,-183.0,14,364,1,0,0.0,15,0.0,0.0,0.1,10.0,0.0,0.0,0,0.0,0.0,0.0,15.5,0,20,15,12.0,19.0,7.0,10.0,10.0,10.0,10.0,15.5,10.0,10.0,5.891,18,2,126,permanent,0,0,1,0.8,3,0.35,30.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,10.0,14.36,-4.36,0.0,0.1,0,10.0,10.0,0.0,0.1,10.0,22.0,6,25.559,4.639,0.0,0.0,0.0,0.0,0.0,0,20,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.503,0,196.0,-2.4,-2.0,0.2,1,13.98,-1.98,0,14.0,1.33,0.22,0.0,0.5,0,0.0,0.0,0.0,0.0,0.433,0.375,1.5,0.5,0.45,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2,0.001,0,0,0,0,0,0.5,0.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15
2019,10,grosjean,haas,silverstone,19,14.0,0.0,1243.7009570277612,0.0,0.4,0.4,0.2,0.0,0.2,0.0,0.0,14.0,4.127953488110059,-1.8,0,0,2.0,9,14.0,12.6,-1.4,2.0,17,2.0,221.0,-182.0,14,364,1,0,0.0,14,37.0,0.0,0.2857142857142857,12.571428571428571,0.0,10.0,0,-0.2391,0.0,0.0,15.99,3,13,16,13.4,12.74,-0.66,11.44,13.89,15.83,12.56,12.8,13.17,12.89,5.891,18,2,126,permanent,0,0,1,0.8,3,0.35,30.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,17.0,13.09,3.91,-9.0,1.0,2,14.25,12.96,1.29,0.2073,12.26,16.0,9,24.825,4.175,0.0,0.0,0.0,0.0,0.0,3,13,16.33,0,0.0312,0.0,0.0,0.0,0.0,0,0.0,0,0.5,0,195.0,0.8,-0.33,0.6,1,13.66,1.54,0,12.4,1.0,-0.2,0.0938,0.139,36,0.0,0.0,0.0,0.0,0.303,0.208,-0.45,1.0,-0.14,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,21,0.001,0,0,0,0,0,0.5,10.0,11.6,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,16
2019,10,kevin_magnussen,haas,silverstone,20,16.0,0.0,1183.4905510845012,0.0,1.2,1.5,0.0,0.0,0.0,0.0,0.0,14.8,4.036087214122113,-7.2,0,0,14.0,9,16.0,8.8,-6.0,-2.0,12,14.0,209.0,-170.0,14,364,1,0,-3.0,9,56.0,0.0,0.14285714285714285,11.380952380952381,0.0,3.0,0,0.0923,0.0,0.0,11.89,3,9,9,13.47,12.98,-0.49,13.44,13.11,13.67,13.33,12.73,14.0,13.72,5.891,18,2,126,permanent,0,0,1,0.8,3,0.35,30.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,11.5,13.16,-1.66,-5.5,0.5,2,14.25,12.96,1.29,0.2073,12.26,16.0,9,24.825,4.175,0.0,0.0,0.0,0.0,0.0,3,9,12.67,0,-0.25,0.0,0.0,0.0,0.0,0,0.0,0,0.469,0,183.0,-0.8,0.33,0.4,1,14.05,-1.25,0,14.25,-0.25,2.02,0.2319,0.333,36,0.0,0.0,0.0,0.0,0.385,0.0,0.77,0.995,0.23,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,21,0.001,0,0,0,0,0,0.5,3.0,14.8,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,23
2019,11,max_verstappen,red_bull,hockenheimring,1,2.0,26.0,2061.7362695295637,16.0,14.0,13.6,0.0,0.0,0.0,0.2,0.2,3.8,1.1,0.6,1,3,136.0,10,2.0,5.0,1.2,2.0,3,162.0,63.0,-22.0,13,338,1,2,1.0,4,249.0,0.09523809523809523,0.19047619047619047,6.095238095238095,0.5238095238095238,91.0,0,0.5076,0.0,0.5,3.65,2,3,4,9.8,6.64,-3.16,9.11,9.78,7.17,4.33,8.09,5.72,8.39,5.0,15,2,0,permanent,0,0,1,0.5,2,0.4,25.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.5,4.5,6.96,-2.46,0.0,0.0,2,4.5,7.42,-2.92,0.3049,8.13,191.0,3,24.312,3.788,0.3132,0.0,0.472,0.0,0.5,2,3,3.5,0,0.6363,0.0,0.0,0.0,0.0,0,0.0,0,0.239,0,87.0,3.0,0.33,0.8,1,4.91,1.91,0,7.3,-1.7,-1.69,0.5016,0.792,24,0.0,0.0,0.0,0.0,0.244,0.0,-1.34,0.996,-0.4,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,5,22,21,0.001,0,0,0,0,0,0.5,91.0,2.2,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,4.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,30
2019,11,vettel,ferrari,hockenheimring,2,20.0,18.0,1702.6083967155635,7.666666666666667,11.8,12.3,0.0,0.0,0.0,0.4,0.0,5.8,3.8678159211627428,-0.4,0,4,123.0,10,20.0,5.6,-0.2,-10.0,4,141.0,84.0,-43.0,13,338,1,0,-1.0,2,320.0,0.23809523809523808,0.047619047619047616,3.857142857142857,0.5714285714285714,64.0,0,-1.6196,0.0,0.0,13.39,2,5,18,3.67,5.57,1.91,6.33,4.44,4.5,5.44,5.39,4.44,4.72,5.0,15,2,0,permanent,0,0,1,0.5,2,0.4,25.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.5,0.5,2.5,5.14,-2.64,0.5,0.0,2,6.25,5.93,0.32,0.1341,5.2,243.0,2,24.803,4.033,0.0755,0.0,0.0,0.0,0.0,2,5,11.5,0,0.6818,0.5,0.5,0.5,0.0,0,0.0,0,0.275,0,100.0,0.4,-11.33,0.4,1,8.07,-0.5,0,7.0,-1.57,0.15,0.1899,0.375,24,0.0,0.0,0.0,0.0,0.261,0.133,-1.08,1.0,-0.32,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,10,32,21,0.001,0,0,0,0,0,0.5,64.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,50
2019,11,kvyat,toro_rosso,hockenheimring,3,14.0,15.0,1481.3716093780358,0.6666666666666666,1.8,1.2,0.0,0.0,0.0,0.0,0.0,11.4,4.17612260356422,2.4,0,0,12.0,10,14.0,14.2,2.8,3.0,8,27.0,198.0,-157.0,13,338,1,0,6.0,15,0.0,0.0,0.1,10.0,0.0,0.0,0,-0.0693,0.0,0.0,15.0,1,15,15,16.0,13.27,-2.73,12.6,14.33,14.0,17.25,13.57,15.62,14.27,5.0,15,2,0,permanent,0,0,1,0.5,2,0.4,25.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,10.0,13.72,-3.72,0.0,0.1,0,16.0,13.3,2.7,0.3049,13.5,19.0,8,24.789,4.403,0.0,0.0,0.0,0.0,0.0,1,15,15.0,0,-0.7272,0.0,0.0,0.0,0.0,0,0.0,0,0.58,0,211.0,2.4,-3.0,0.8,1,12.74,-0.14,0,9.25,6.0,0.65,0.0429,0.091,11,0.0,0.0,0.0,0.0,0.231,0.0,-1.53,0.5,-0.46,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,21,0.001,0,0,0,0,0,0.5,0.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,25
2019,11,stroll,racing_point,hockenheimring,4,15.0,12.0,1415.6368683442806,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,13.0,3.0919249667480613,3.6,0,0,6.0,10,15.0,17.8,4.8,-7.0,12,18.0,207.0,-166.0,13,338,1,0,4.0,18,6.0,0.0,0.14285714285714285,14.285714285714286,0.0,0.0,1,-0.2719,0.0,0.0,17.0,1,17,17,12.4,13.68,1.28,14.0,14.17,11.0,12.67,13.66,12.67,11.42,5.0,15,2,0,permanent,0,0,1,0.5,2,0.4,25.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,12.5,13.29,-0.79,3.0,0.0,2,10.0,10.0,0.0,0.1,10.0,19.0,7,25.124,4.173,0.0,0.0,0.0,0.0,0.0,1,17,17.0,0,-0.7272,0.0,0.0,0.0,0.0,0,0.0,0,0.596,0,217.0,-0.2,0.67,0.4,1,12.6,0.31,0,11.22,1.89,-0.18,0.1198,0.154,13,0.0,0.0,0.0,0.0,0.462,0.0,1.93,0.992,0.58,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,21,0.001,0,0,0,0,0,0.5,0.0,14.8,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,47
2019,11,sainz,mclaren,hockenheimring,5,7.0,10.0,1767.4281703742163,6.666666666666667,5.6,3.8,0.0,0.0,0.0,0.0,0.0,7.4,5.103920062069938,4.2,0,0,38.0,10,7.0,10.4,3.0,9.0,7,48.0,177.0,-136.0,13,338,1,0,0.0,10,53.0,0.0,0.09523809523809523,10.285714285714286,0.0,15.0,1,-0.1036,0.0,0.0,12.71,2,12,12,9.87,12.04,2.18,12.67,8.22,13.5,13.0,11.14,12.44,12.39,5.0,15,2,0,permanent,0,0,1,0.5,2,0.4,25.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,8.5,11.46,-2.96,0.5,0.0,2,9.25,13.22,-3.97,0.3537,13.29,60.0,4,25.417,6.419,0.0,0.0,0.0,0.0,0.0,2,12,13.0,0,0.0455,0.0,0.0,0.0,0.0,0,0.0,0,0.508,0,185.0,4.0,-3.67,0.8,1,9.4,-0.81,0,11.1,-1.6,-0.93,0.2016,0.292,24,0.0,0.0,0.0,0.0,0.314,0.0,-0.29,0.993,-0.09,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,21,0.001,0,0,0,0,0,0.5,15.0,10.8,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,44
2019,11,albon,toro_rosso,hockenheimring,6,16.0,8.0,1396.0241630635308,0.0,0.8,0.7,0.2,0.0,0.2,0.0,0.0,13.8,3.168595903550972,-1.6,0,0,7.0,10,17.0,11.4,-2.4,-3.0,15,15.0,210.0,-169.0,13,338,1,0,0.0,15,0.0,0.0,0.1,10.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0,20,10,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,15,2,0,permanent,0,0,1,0.5,2,0.4,25.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,10.0,12.4,-2.4,0.0,0.1,0,16.0,13.3,2.7,0.3049,13.5,19.0,8,24.789,4.403,0.0,0.0,0.0,0.0,0.0,0,20,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.593,0,216.0,-2.4,3.0,0.2,1,11.86,0.51,0,10.83,0.17,-0.11,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.0,10.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,1
2019,11,grosjean,haas,hockenheimring,7,6.0,6.0,1160.5057633286135,0.0,0.2,0.2,0.4,0.0,0.4,0.0,0.0,15.8,3.8522720568516444,-2.2,0,0,2.0,10,6.0,14.0,-1.8,6.0,17,8.0,217.0,-176.0,13,338,1,0,0.0,14,37.0,0.0,0.2857142857142857,12.571428571428571,0.0,10.0,0,0.3428,0.0,0.0,8.48,2,6,6,13.4,12.74,-0.66,11.44,13.89,15.83,12.56,12.8,13.17,12.89,5.0,15,2,0,permanent,0,0,1,0.5,2,0.4,25.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,17.0,13.17,3.83,-9.0,1.0,2,14.25,12.96,1.29,0.2073,12.26,16.0,9,24.825,4.175,0.1245,0.0,0.0,0.0,0.0,2,6,9.5,0,0.0455,0.0,0.0,0.0,0.0,0,0.0,0,0.607,0,221.0,1.6,-1.0,0.8,1,13.66,1.54,0,12.4,1.0,-0.2,0.3186,0.458,24,0.0,0.0,0.0,0.0,0.303,0.208,-0.45,1.0,-0.14,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0,0,21,0.001,0,0,0,0,0,0.5,10.0,11.6,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,16
2019,11,kevin_magnussen,haas,hockenheimring,8,12.0,4.0,1092.5564684036274,0.0,0.0,1.4,0.2,0.0,0.2,0.0,0.0,17.4,4.414748010928823,-8.2,0,0,14.0,10,12.0,10.4,-7.0,-6.0,13,18.0,207.0,-166.0,13,338,1,0,-2.0,9,56.0,0.0,0.14285714285714285,11.380952380952381,0.0,3.0,0,0.0248,0.0,0.0,12.77,2,11,11,13.47,12.98,-0.49,13.44,13.11,13.67,13.33,12.73,14.0,13.72,5.0,15,2,0,permanent,0,0,1,0.5,2,0.4,25.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.0,0.0,11.5,13.26,-1.76,-5.5,0.5,2,14.25,12.96,1.29,0.2073,12.26,16.0,9,24.825,4.175,0.0,0.0,0.0,0.0,0.0,2,11,13.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.574,0,209.0,-1.6,1.0,0.2,1,14.05,-1.25,0,14.25,-0.25,2.02,0.1947,0.25,24,0.0,0.0,0.0,0.0,0.385,0.0,0.77,0.995,0.23,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,21,0.001,0,0,0,0,0,0.5,3.0,14.8,0.0,0.0,0,0.0,0.0,0.0,0.5,0,-0.222,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,23
2019,11,hamilton,mercedes,hockenheimring,9,1.0,2.0,2300.2479606718694,20.333333333333332,22.2,22.3,0.0,0.0,0.0,0.8,0.8,1.8,1.2,0.2,7,9,223.0,10,1.0,1.6,-0.2,2.0,1,225.0,0.0,41.0,13,338,1,7,0.0,1,408.0,0.5238095238095238,0.047619047619047616,2.619047619047619,0.8095238095238095,102.0,0,0.6702,1.0,1.0,1.0,2,1,1,2.67,3.15,0.48,1.89,2.44,1.33,4.56,3.25,2.5,1.94,5.0,15,2,0,permanent,0,0,1,0.5,2,0.4,25.0,22.0,25.0,35.0,40.0,50.0,60.0,0.0,0.0,30.0,15.0,25.0,180.0,1013.0,5.0,0,0,0,0,0.5,1.0,1.5,2.87,-1.37,-0.5,0.0,2,3.25,3.52,-0.27,0.0488,3.52,407.0,1,23.827,3.082,1.0998,1.251,1.251,1.0,1.0,2,1,1.0,2,0.2727,0.0,0.5,0.5,0.0,0,0.0,0,0.7,1,0.0,1.0,-2.0,0.8,1,4.66,-0.91,0,2.9,-1.0,0.01,0.6384,1.0,24,0.0,0.0,0.0,0.0,0.363,0.226,0.45,1.0,0.14,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,30,47,21,0.001,0,0,0,0,0,0.5,102.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0.4,9.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,19
